,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2022-06-20 20:00:00,952.589,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303
2022-06-20 21:00:00,916.083,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753
2022-06-20 22:00:00,837.033,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875
2022-06-20 23:00:00,757.939,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459
2022-06-21 00:00:00,699.111,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88
2022-06-21 01:00:00,663.898,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88,728.054
2022-06-21 02:00:00,641.35,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88,728.054,695.853
2022-06-21 03:00:00,630.334,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88,728.054,695.853,678.291
2022-06-21 04:00:00,644.252,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88,728.054,695.853,678.291,669.335
2022-06-21 05:00:00,659.756,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88,728.054,695.853,678.291,669.335,685.005
2022-06-21 06:00:00,728.901,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88,728.054,695.853,678.291,669.335,685.005,703.788
2022-06-21 07:00:00,802.057,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88,728.054,695.853,678.291,669.335,685.005,703.788,770.58
2022-06-21 08:00:00,860.954,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88,728.054,695.853,678.291,669.335,685.005,703.788,770.58,848.496
2022-06-21 09:00:00,898.609,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88,728.054,695.853,678.291,669.335,685.005,703.788,770.58,848.496,898.74
2022-06-21 10:00:00,928.624,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88,728.054,695.853,678.291,669.335,685.005,703.788,770.58,848.496,898.74,928.459
2022-06-21 11:00:00,962.234,989.05,989.69,983.882,994.821,1013.054,1034.469,1020.532,990.303,961.753,922.875,850.459,778.88,728.054,695.853,678.291,669.335,685.005,703.788,770.58,848.496,898.74,928.459,956.654
